,역명,이름,주소,전화번호,위도,경도,링크
59,신도림,신도림역 개방화장실,서울 구로구 구로동 3-42,,37.508285217126705,126.89156222906,http://place.map.kakao.com/26336363
60,신도림,신도림역 1호선 개방화장실,서울 구로구 신도림동 460-26,,37.5089301899434,126.891402951809,http://place.map.kakao.com/1303739448
61,서울역,청파공원 개방화장실,서울 용산구 서계동 226-3,,37.55362043646683,126.96817303364432,http://place.map.kakao.com/26331748
62,서울역,새꿈공원 개방화장실,서울 용산구 동자동 8-5,,37.5525749568909,126.974242732331,http://place.map.kakao.com/26331882
63,서울역,서울역 개방화장실,서울 용산구 동자동 14-200,,37.5530070712683,126.972621994007,http://place.map.kakao.com/26332597
64,서울역,서울역 개방화장실,서울 용산구 동자동 43-205,,37.5547509175515,126.970602362192,http://place.map.kakao.com/26333232
65,개봉,개봉역 개방화장실,서울 구로구 개봉동 415,,37.4946128923969,126.85872392961599,http://place.map.kakao.com/1304206060
66,광운대,광운대역 개방화장실,서울 노원구 월계동 85-9,,37.623033647108905,127.06176246186348,http://place.map.kakao.com/26331330
67,광운대,노원경찰서 월계치안센터 개방화장실,서울 노원구 월계동 412-8,,37.622804954377976,127.06145982740307,http://place.map.kakao.com/26335705
68,금천구청,금천구청 3호 개방화장실,서울 금천구 시흥동 113-193,,37.455611329559325,126.89451362208837,http://place.map.kakao.com/26333129
69,금천구청,금천구청역 자전거보관소 4호 개방화장실,서울 금천구 시흥동 1020,,37.456732886575494,126.89480027809186,http://place.map.kakao.com/26335188
70,금천구청,금나래도서관 개방화장실,서울 금천구 시흥동 1020,,37.456582159883794,126.89602678230801,http://place.map.kakao.com/26332556
71,금천구청,금나래아트홀 개방화장실,서울 금천구 시흥동 1020,,37.45653798248464,126.89599519671928,http://place.map.kakao.com/26331797
72,금천구청,금천구청 1층 개방화장실,서울 금천구 시흥동 1020,,37.4567324455239,126.894801389885,http://place.map.kakao.com/26336166
73,남영,돌모루공원 개방화장실,서울 용산구 청파동3가 118-102,,37.5428608234684,126.96859741065,http://place.map.kakao.com/26334797
74,남영,남영역 개방화장실,서울 용산구 갈월동 96-1,,37.541497406310796,126.971335135798,http://place.map.kakao.com/972471151
75,남영,롯데리아 숙대점 개방화장실,서울 용산구 갈월동 89-3,,37.5431283893261,126.972059833186,http://place.map.kakao.com/26334087
76,구일,구일역 개방화장실,서울 구로구 구로동 636-45,,37.4964703433736,126.87013175884898,http://place.map.kakao.com/1045028450
77,녹천,대창어린이공원 개방화장실,서울 도봉구 창동 38-4,,37.644395152936504,127.052366502623,http://place.map.kakao.com/26334801
78,녹천,월천근린공원 개방화장실,서울 도봉구 창동 28,,37.647682616359795,127.050823219237,http://place.map.kakao.com/26332316
79,녹천,녹천역 1호선 개방화장실,서울 도봉구 창동 57-11,,37.6452660394386,127.05114450469401,http://place.map.kakao.com/1303962457
80,녹천,초안산근린공원 개방화장실,서울 도봉구 창동 428,,37.6447785639195,127.049126141753,http://place.map.kakao.com/26336208
81,구로,구로역 개방화장실,서울 구로구 구로동 585-3,,37.5024334280573,126.881491823715,http://place.map.kakao.com/1171150125
82,도봉,한일빌딩 개방화장실,서울 도봉구 도봉동 624,,37.67404771846989,127.04494682802401,http://place.map.kakao.com/26336066
83,도봉,송만에너지 도봉제일주유소 개방화장실,서울 도봉구 도봉동 601-55,,37.6744697137408,127.044053854001,http://place.map.kakao.com/26331108
84,도봉산,도봉산역 개방화장실,서울 도봉구 도봉동 38-3,,37.6891546812614,127.046597631622,http://place.map.kakao.com/26331731
85,도봉산,도봉산역광역환승센터주차장 개방화장실,서울 도봉구 도봉동 288-19,,37.68975086637911,127.044950634893,http://place.map.kakao.com/2113644731
86,도봉산,서울창포원 개방화장실,서울 도봉구 도봉동 4-1,,37.6895436815288,127.04715568896401,http://place.map.kakao.com/26331822
87,도봉산,도봉산역 1호선 개방화장실,서울 도봉구 도봉동 301-5,,37.6887728542426,127.04612121500901,http://place.map.kakao.com/1208865051
88,도봉산,현대오일뱅크직영 도봉현대셀프주유소 개방화장실,서울 도봉구 도봉동 298-2,,37.6883695312353,127.045309200016,http://place.map.kakao.com/26332778
89,독산,금천교 5호 개방화장실,서울 금천구 가산동 687,,37.46521106308818,126.88709620312453,http://place.map.kakao.com/26332884
90,독산,고려테크온 개방화장실,서울 금천구 가산동 715,,37.4657943330998,126.888377177169,http://place.map.kakao.com/26333653
91,방학,구도일주유소 개방화장실,서울 도봉구 방학동 705-15,,37.66744946429388,127.04355326099716,http://place.map.kakao.com/26333292
92,방학,홈플러스 개방화장실,서울 도봉구 방학동 707-7,,37.6648365564412,127.043726276651,http://place.map.kakao.com/26332902
93,방학,방학역 개방화장실,서울 도봉구 방학동 728,,37.6677735300609,127.04432418749201,http://place.map.kakao.com/1040189101
94,방학,디케이비엠시대경주유소 개방화장실,서울 도봉구 방학동 706-9,,37.666635025738245,127.04342357524948,http://place.map.kakao.com/26332940
95,대방,CJ푸드빌빕스대방점 개방화장실,서울 동작구 대방동 341-3,,37.5122688746798,126.92576487738899,http://place.map.kakao.com/26334490
96,대방,대방역 개방화장실,서울 영등포구 신길동 1368-3,,37.5133976063002,126.92684622030501,http://place.map.kakao.com/966643844
97,대방,대방역앞 개방화장실,서울 영등포구 신길동 4203,,37.51295305438067,126.92627205977756,http://place.map.kakao.com/26332191
98,대방,보라주유소 개방화장실,서울 영등포구 신길동 70-1,,37.51355355752477,126.92272320700438,http://place.map.kakao.com/26332834
99,시청,서울시청 신청사 개방화장실,서울 중구 태평로1가 31,,37.566730452988466,126.97839873902511,http://place.map.kakao.com/26334341
100,시청,서울시청 서소문별관 개방화장실,서울 중구 서소문동 37,,37.56447921141479,126.975560658652,http://place.map.kakao.com/26336169
101,시청,시청역 개방화장실,서울 중구 서소문동 90-1,,37.5635709676797,126.975370803469,http://place.map.kakao.com/26333167
102,시청,서소문파출소 개방화장실,서울 중구 서소문동 24,,37.5638160547043,126.975447689274,http://place.map.kakao.com/26336302
103,시청,시청역 개방화장실,서울 중구 태평로1가 31,,37.566465416864,126.977629123396,http://place.map.kakao.com/26334342
104,시청,한화빌딩 개방화장실,서울 중구 소공동 110,,37.56418966869562,126.97853416470684,http://place.map.kakao.com/26336025
105,시청,서울특별시의회 개방화장실,서울 중구 태평로1가 60-1,,37.567571629704005,126.97654667994128,http://place.map.kakao.com/26334570
106,시청,시청광장 지하 개방화장실,서울 중구 을지로1가 205-1,,37.56590699374561,126.97867968597299,http://place.map.kakao.com/26335862
107,시청,시청A 지하상가 개방화장실,서울 중구 을지로1가 8,,37.566395413642795,126.97912777884599,http://place.map.kakao.com/542494759
108,신설동,신설역 개방화장실,서울 동대문구 신설동 76-41,,37.5761200480195,127.024551821736,http://place.map.kakao.com/26332587
109,신설동,경영빌딩 개방화장실,서울 동대문구 신설동 101-2,02-2127-4378,37.5757191226561,127.0244690511637,http://place.map.kakao.com/26342047
110,종로3가,종로3가역 개방화장실,서울 종로구 돈의동 37,,37.5726731637453,126.989929779558,http://place.map.kakao.com/26331416
111,종로3가,맥도날드 종로3가 개방화장실,서울 종로구 종로3가 10,,37.5706009185228,126.990455289326,http://place.map.kakao.com/26334540
112,종로3가,종로1.2.3.4가동 주민센터 2층 개방화장실,서울 종로구 종로2가 39-2,,37.570712512527216,126.9889701376264,http://place.map.kakao.com/26331349
113,종로3가,종로3가역 개방화장실,서울 종로구 종로3가 81-1,,37.5704208357224,126.99202194510299,http://place.map.kakao.com/26335587
114,종로3가,서울종로2가우체국 1층 개방화장실,서울 종로구 종로2가 39-2,,37.5707053037185,126.988961082974,http://place.map.kakao.com/26333325
115,종로3가,종로3가무인자동 개방화장실,서울 종로구 종로3가 124,,37.57008923439229,126.991519392411,http://place.map.kakao.com/26333719
116,종로3가,종로2가지구대 개방화장실,서울 종로구 종로2가 39-3,,37.5704953678875,126.988919231393,http://place.map.kakao.com/409077840
117,종로3가,종로3역 개방화장실,서울 종로구 묘동 76-1,,37.5718263724621,126.99179087097299,http://place.map.kakao.com/26335659
118,종로3가,종묘광장 1층 개방화장실,서울 종로구 봉익동 67,,37.571203016537105,126.993996020755,http://place.map.kakao.com/26333137
119,종로3가,종로119안전센터 1층 개방화장실,서울 종로구 묘동 59-5,,37.5712605766203,126.99222108274701,http://place.map.kakao.com/26332425
120,종로3가,서울종로2가우체국,서울 종로구 종로2가 39-2,02-743-8973,37.57070890685253,126.9889520267266,http://place.map.kakao.com/17399273
121,동대문,동대문신발상사 A동 357호 개방화장실,서울 종로구 창신동 436-79,,37.5700692343204,127.01067659761699,http://place.map.kakao.com/911466447
122,동대문,동부여성문화센터 개방화장실,서울 종로구 창신동 567,,37.5720820601373,127.010649717302,http://place.map.kakao.com/26331063
123,동대문,동대문역 개방화장실,서울 종로구 종로6가 287-1,,37.57096138005271,127.00872521162901,http://place.map.kakao.com/26334343
124,동대문,동대문역 1호선 개방화장실,서울 종로구 창신동 492-1,,37.5717189441862,127.01081380266199,http://place.map.kakao.com/911551175
125,동대문,남평화상가 개방화장실,서울 중구 신당동 772,,37.5691628196939,127.010821356692,http://place.map.kakao.com/26335387
126,신길,신길역 개방화장실,서울 영등포구 영등포동1가 35,,37.517635184467295,126.914972800833,http://place.map.kakao.com/26330870
127,신길,신길역 1호선 개방화장실,서울 영등포구 신길동 42-7,,37.5170486985041,126.917610184207,http://place.map.kakao.com/1086013979
128,신길,SK에너지 신길동주유소 개방화장실,서울 영등포구 신길동 50-8,,37.515285002195135,126.91699226582688,http://place.map.kakao.com/26334475
129,신길,신길환승 5호선 공영 개방화장실,서울 영등포구 영등포동1가 35,,37.517638265108296,126.914248853649,http://place.map.kakao.com/26335416
130,석계,석계역 1호선 개방화장실,서울 노원구 월계동 36-4,,37.6151956798766,127.065610346721,http://place.map.kakao.com/1303799107
131,석계,미리내도서관 개방화장실,서울 성북구 석관동 134-2,,37.6134450619964,127.065605410812,http://place.map.kakao.com/26331004
132,석계,석계역6호선 개방화장실,서울 노원구 월계동 25-2,,37.615048535004256,127.0661187710342,http://place.map.kakao.com/26334199
133,온수,시몬주유소 개방화장실,서울 구로구 온수동 9-12,,37.492980452657704,126.82397219752701,http://place.map.kakao.com/26332356
134,온수,온수역 7호선 개방화장실,서울 구로구 온수동 53-16,,37.492087495894886,126.82332862033357,http://place.map.kakao.com/26330849
135,온수,온수역 1호선 개방화장실,서울 구로구 온수동 51-7,,37.492472381313604,126.82403671365,http://place.map.kakao.com/1296353160
136,노량진,한주실업빌딩 이그잼 개방화장실,서울 동작구 노량진동 114-5,,37.513394344927775,126.94394616453465,http://place.map.kakao.com/26333459
137,노량진,노량진1동주민센터 개방화장실,서울 동작구 노량진동 84-100,,37.512263549795705,126.942007206173,http://place.map.kakao.com/26333031
138,노량진,노량진역 1호선 개방화장실,서울 동작구 노량진동 67-2,,37.514080142585,126.942351919763,http://place.map.kakao.com/1010410375
139,노량진,9호선노량진역 B1 좌 개방화장실,서울 동작구 노량진동 60-11,,37.513571212394204,126.940807227519,http://place.map.kakao.com/26334562
140,방배,방배역 개방화장실,서울 서초구 방배동 912-14,,37.4814309011186,126.997679975364,http://place.map.kakao.com/26331065
141,방배,머리재빌딩 개방화장실,서울 서초구 방배동 984-1,,37.481098438899366,126.9982690341226,http://place.map.kakao.com/26336221
142,사당,방배쉼터 개방화장실,서울 서초구 방배동 445-3,,37.476820067515,126.982521746103,http://place.map.kakao.com/26334321
143,사당,사당주차장 개방화장실,서울 서초구 방배동 507-1,,37.475241706074,126.98398727153456,http://place.map.kakao.com/26869010
144,사당,사당노인종합복지관 개방화장실,서울 동작구 사당동 1044-42,,37.4770611125211,126.979849068717,http://place.map.kakao.com/26334477
145,사당,한국전력 남부지점 개방화장실,서울 동작구 사당동 1042-1,,37.47811733359121,126.98129591004101,http://place.map.kakao.com/26332329
146,사당,사당역 개방화장실,서울 관악구 남현동 1130-1,,37.4765171556322,126.981391274397,http://place.map.kakao.com/26333778
147,사당,사당역 개방화장실,서울 동작구 사당동 588-44,,37.4768595683512,126.98157659927,http://place.map.kakao.com/26334207
148,낙성대,락성주유소 개방화장실,서울 관악구 봉천동 1659-1,,37.4771757722481,126.962370701721,http://place.map.kakao.com/26334217
149,낙성대,낙성대역 개방화장실,서울 관악구 봉천동 1693-39,,37.47707162653779,126.963555570922,http://place.map.kakao.com/26331314
150,낙성대,청동빌딩 개방화장실,서울 관악구 봉천동 1659-2,,37.477074959579795,126.96268730643801,http://place.map.kakao.com/26335872
151,낙성대,인헌동주민센터 개방화장실,서울 관악구 봉천동 1635-40,,37.4751151578325,126.965297523439,http://place.map.kakao.com/26334432
152,서울대입구,남경도빌딩 개방화장실,서울 관악구 봉천동 853-1,,37.4804776035405,126.953722203081,http://place.map.kakao.com/26333383
153,서울대입구,관악구보건소 개방화장실,서울 관악구 봉천동 1570-1,,37.47856735028335,126.95119994206362,http://place.map.kakao.com/26335096
154,서울대입구,백광빌딩 개방화장실,서울 관악구 봉천동 874-9,,37.4819354360084,126.949329961179,http://place.map.kakao.com/26333987
155,서울대입구,서울대입구역 개방화장실,서울 관악구 봉천동 979-2,,37.4811475221397,126.95263188002899,http://place.map.kakao.com/26333638
156,신림,신림역 개방화장실,서울 관악구 신림동 1467-10,,37.4842140025607,126.92979065103901,http://place.map.kakao.com/26331859
157,신림,봉림 개방화장실,서울 관악구 신림동 1433-157,,37.484085898448,126.926561617182,http://place.map.kakao.com/26334759
158,신대방,도림천 개방화장실,서울 동작구 신대방동 702-8,,37.486565917643496,126.910245545585,http://place.map.kakao.com/2040746722
159,신대방,신대방역 개방화장실,서울 관악구 신림동 516,,37.4872738219008,126.913483034899,http://place.map.kakao.com/26334585
160,구로디지털단지,구로디지털단지역 개방화장실,서울 구로구 구로동 810-3,,37.485227173848145,126.90139623813415,http://place.map.kakao.com/26333102
161,문래,문래공원 개방화장실,서울 영등포구 문래동3가 61,,37.5167351868053,126.893938988244,http://place.map.kakao.com/26335699
162,문래,문래역 개방화장실,서울 영등포구 문래동3가 68-1,,37.51791802684935,126.89474836022335,http://place.map.kakao.com/26333690
163,문래,남부교육지원청 개방화장실,서울 영등포구 문래동3가 48-3,,37.5193566875925,126.89549179226101,http://place.map.kakao.com/26333047
164,용두,대성산업 동마장주유소 개방화장실,서울 동대문구 용두동 40-8,,37.575816553980616,127.03768793448609,http://place.map.kakao.com/26331990
165,용두,4호 개방화장실,서울 성동구 마장동 525,,37.571898692645675,127.0387262519886,http://place.map.kakao.com/26334274
166,용두,용두역 개방화장실,서울 동대문구 용두동 47-1,,37.57417759181904,127.0378535149984,http://place.map.kakao.com/26334658
167,용두,용두근린공원 개방화장실,서울 동대문구 용두동 47-4,,37.5730708924915,127.03870987896099,http://place.map.kakao.com/26335718
168,용두,정릉천제방 개방화장실,서울 동대문구 용두동 792,,37.57548607124296,127.0371126932752,http://place.map.kakao.com/26334932
169,용두,동대문구청 개방화장실,서울 동대문구 용두동 39-9,,37.574411232514,127.039733919223,http://place.map.kakao.com/26904316
170,용두,홈플러스동대문점 개방화장실,서울 동대문구 용두동 33-1,,37.5745376983797,127.03875139100799,http://place.map.kakao.com/26342031
171,홍대입구,마젤란21오피스텔 개방화장실,서울 마포구 동교동 156-2,,37.5577468949076,126.92437071632,http://place.map.kakao.com/26331181
172,홍대입구,오렌즈 비젼센터 B1 개방화장실,서울 마포구 동교동 169-14,,37.556567826996705,126.92489930359,http://place.map.kakao.com/212385271
173,홍대입구,미래프라자 개방화장실,서울 마포구 동교동 165-1,,37.556748442583604,126.92414084780899,http://place.map.kakao.com/26333017
174,홍대입구,홍대입구역 개방화장실,서울 마포구 동교동 165,,37.5568814808045,126.923660848816,http://place.map.kakao.com/26335984
175,홍대입구,홍대입구역 경의선 개방화장실,서울 마포구 동교동 190-1,,37.557917513827896,126.92631832124901,http://place.map.kakao.com/963816734
176,홍대입구,효성홍익인간오피스텔 개방화장실,서울 마포구 동교동 155-27,,37.5583888690138,126.925098932391,http://place.map.kakao.com/26335357
177,신촌,현대백화점 개방화장실,서울 서대문구 창천동 30-33,,37.5560742201922,126.935830171428,http://place.map.kakao.com/26335534
178,신촌,신촌역 개방화장실,서울 서대문구 창천동 30-16,,37.555440075383814,126.9361204389213,http://place.map.kakao.com/26333224
179,신촌,창천문화공원 화장실,서울 서대문구 창천동 57-18,,37.5568703055865,126.935105165622,http://place.map.kakao.com/693416974
180,이대,대흥동 주민센터 개방화장실,서울 마포구 대흥동 12-33,,37.556312456613796,126.943620910114,http://place.map.kakao.com/26334408
181,이대,서부교육지원청 개방화장실,서울 서대문구 대현동 67-85,,37.5579105570821,126.946929003614,http://place.map.kakao.com/26333144
182,아현,아현꽃길 개방화장실,서울 마포구 아현동 267-7,,37.5565491837641,126.958229362626,http://place.map.kakao.com/26332139
183,아현,아현시장 고객지원센터 개방화장실,서울 마포구 아현동 327-19,,37.5564487616477,126.954671200928,http://place.map.kakao.com/310335449
184,아현,북아현동주민센터 개방화장실,서울 서대문구 북아현동 129-37,,37.559467081719745,126.95702576821978,http://place.map.kakao.com/26331092
185,신답,용답휴식공원 개방화장실,서울 성동구 용답동 128-3,,37.569805898934,127.047949434877,http://place.map.kakao.com/26331944
186,신답,청계천 1호 개방화장실,서울 성동구 마장동 803,,37.569153656043795,127.04547572601412,http://place.map.kakao.com/26332384
187,도림천,도림천역 개방화장실,서울 구로구 신도림동 271-11,,37.5144503683565,126.882640133979,http://place.map.kakao.com/26335563
188,도림천,c구장 축구장 제방위 개방화장실,서울 구로구 신도림동 271-86,,37.51420172613579,126.87998467742823,http://place.map.kakao.com/26332318
189,양천구청,양천구청역 개방화장실,서울 양천구 신정동 276-1,,37.512691983260204,126.86605210356701,http://place.map.kakao.com/26330963
190,신정네거리,시설녹지 신정3호 개방화장실,서울 양천구 신정동 1032-14,,37.51872135611008,126.85377935925665,http://place.map.kakao.com/26333174
191,신정네거리,신정네거리역 개방화장실,서울 양천구 신정동 1231,,37.520060967110155,126.8529091163635,http://place.map.kakao.com/26336010
192,신정네거리,나눔누리센터 개방화장실,서울 양천구 신정동 1032-12,,37.5187979131272,126.85375658629299,http://place.map.kakao.com/469364324
193,서초,대법원 개방화장실,서울 서초구 서초동 967,,37.4923221842675,127.005454884858,http://place.map.kakao.com/26334170
194,서초,대신석유 서원주유소 개방화장실,서울 서초구 서초동 1719-1,,37.49274823831188,127.00765995022941,http://place.map.kakao.com/26331615
195,서초,서초역 개방화장실,서울 서초구 서초동 1748-5,,37.491817503748706,127.00756713180799,http://place.map.kakao.com/26335965
196,당산,9호선당산역 B1층 개방화장실,서울 영등포구 당산동6가 227-1,,37.533814456272005,126.902146917343,http://place.map.kakao.com/26332060
197,당산,한강공원양화1 개방화장실,서울 영등포구 당산동 95-1,,37.5372019469522,126.904012790069,http://place.map.kakao.com/1666322552
198,교대,길도빌딩 개방화장실,서울 서초구 서초동 1713-6,,37.4941669241919,127.012380088757,http://place.map.kakao.com/26331122
199,교대,대성빌딩 개방화장실,서울 서초구 서초동 1657-7,,37.4925052345782,127.014428793634,http://place.map.kakao.com/26335877
200,교대,교대역 2호선 개방화장실,서울 서초구 서초동 1748-4,,37.4938783832138,127.014315977402,http://place.map.kakao.com/26332197
201,용답,고미술상가 2동 개방화장실,서울 동대문구 답십리동 530-6,,37.5691991297533,127.051050565665,http://place.map.kakao.com/26342043
202,용답,동부시장 개방화장실,서울 동대문구 답십리동 495-2,,37.5673315048781,127.052783382143,http://place.map.kakao.com/26342034
203,용답,청계푸르지오 시티 개방화장실,서울 동대문구 답십리동 497-23,,37.5689362554091,127.050547805987,http://place.map.kakao.com/26857003
