,역명,이름,주소,전화번호,위도,경도,링크
68,종각,송이약국,서울 종로구 종로1가 24,02-720-1777,37.570844667978704,126.979923441709,http://place.map.kakao.com/1550871461
69,종각,하늘약국,서울 종로구 종로1가 24,02-733-9006,37.570801411726734,126.979873646822,http://place.map.kakao.com/241856286
70,종각,건강누리약국,서울 종로구 청진동 146,,37.570844667978704,126.979923441709,http://place.map.kakao.com/1683428295
71,제기동,평제약국,서울 동대문구 제기동 1193,02-963-6919,37.583015186680896,127.03578502130101,http://place.map.kakao.com/13511685
72,제기동,남진약국,서울 동대문구 제기동 838-20,02-967-8145,37.58282659744994,127.03949384742859,http://place.map.kakao.com/13508647
73,제기동,동암당약국,서울 동대문구 제기동 900,02-967-6741,37.5824231554216,127.038882277762,http://place.map.kakao.com/13505318
74,제기동,원보당약국,서울 동대문구 제기동 889-15,02-957-5001,37.581915606337155,127.03698002856943,http://place.map.kakao.com/24662107
75,제기동,염광당약국,서울 동대문구 제기동 907-5,02-962-3469,37.58173483819,127.03875512108101,http://place.map.kakao.com/1613243815
76,제기동,신우당,서울 동대문구 제기동 930-3,02-960-3888,37.582059408106,127.03810317885299,http://place.map.kakao.com/23288629
77,제기동,보창백옥약국,서울 동대문구 제기동 930-2,,37.5821422994959,127.038103221098,http://place.map.kakao.com/2145223084
78,제기동,엘림당약국,서울 동대문구 제기동 890-19,,37.5811191266924,127.036984163107,http://place.map.kakao.com/13512241
79,동묘앞,정성약국,서울 종로구 숭인동 1051,02-923-1363,37.5751259280365,127.021594629573,http://place.map.kakao.com/9390203
80,동묘앞,숭인약국,서울 종로구 숭인동 1266,02-929-0754,37.57548528689272,127.02233621741671,http://place.map.kakao.com/9218092
81,동묘앞,가까운약국,서울 성북구 보문동7가 112-1,02-3291-5354,37.579550496861685,127.02273479826849,http://place.map.kakao.com/24211965
82,동묘앞,열린온누리약국,서울 종로구 숭인동 1057,02-2242-3552,37.5755620308701,127.02147702356301,http://place.map.kakao.com/13565110
83,회기,코아약국,서울 동대문구 휘경동 320-7,02-959-6380,37.59009892790092,127.05623925620195,http://place.map.kakao.com/16878638
84,회기,삼익약국,서울 동대문구 휘경동 183-378,02-963-5490,37.59172797052409,127.05800004919573,http://place.map.kakao.com/17249134
85,회기,크로바약국,서울 동대문구 휘경동 276-45,02-2217-7682,37.5897399562135,127.06236900101801,http://place.map.kakao.com/10026232
86,회기,우리들위생약국,서울 동대문구 휘경동 276-49,02-2212-0612,37.58977254710454,127.062074642445,http://place.map.kakao.com/11194584
87,회기,영림약국,서울 동대문구 휘경동 254,02-2245-9388,37.59049501067131,127.06232547279379,http://place.map.kakao.com/16792589
88,회기,국민약국,서울 동대문구 회기동 346-18,02-962-5008,37.5907990562353,127.05611863028824,http://place.map.kakao.com/543515169
89,회기,메디팜사랑약국,서울 동대문구 휘경동 276-57,02-2213-5005,37.5896426801869,127.06231004279499,http://place.map.kakao.com/9959873
90,회기,한가람약국,서울 동대문구 휘경동 269-9,02-3394-4865,37.59019347244504,127.06176588523424,http://place.map.kakao.com/11485194
91,창동,창동종로약국,서울 도봉구 창동 135-15,02-992-2376,37.6527225101203,127.04697147983272,http://place.map.kakao.com/10764070
92,창동,종로프라자약국,서울 도봉구 창동 75-1,02-990-7248,37.65208015466161,127.04685775539622,http://place.map.kakao.com/16419401
93,창동,더튼튼약국,서울 도봉구 창동 74-16,02-999-0105,37.65218211720586,127.04647479788936,http://place.map.kakao.com/2131417114
94,창동,즐거운약국,서울 도봉구 창동 134-36,02-990-3083,37.652994931971776,127.04614780610252,http://place.map.kakao.com/12263415
95,창동,보화당약국,서울 도봉구 창동 10-3,02-995-2929,37.65298134965725,127.05070217696924,http://place.map.kakao.com/16415095
96,창동,태평양약국,서울 도봉구 창동 13-3,02-999-5006,37.6535391189971,127.050559770422,http://place.map.kakao.com/11495563
97,창동,가야온누리약국,서울 도봉구 창동 331-1,02-997-4540,37.6519481698194,127.04568594741899,http://place.map.kakao.com/10120721
98,창동,스타빌약국,서울 도봉구 창동 135-28,02-904-1592,37.65250536296438,127.04699740676838,http://place.map.kakao.com/16057681
99,창동,창동이화약국,서울 도봉구 창동 338,02-906-0101,37.6514471266693,127.045934941999,http://place.map.kakao.com/16054045
100,창동,초롱약국,서울 도봉구 창동 331-2,02-902-7070,37.652059732965654,127.04609396706923,http://place.map.kakao.com/932012547
101,창동,신원약국,서울 도봉구 창동 74-8,02-992-1038,37.652546167636224,127.04633904011493,http://place.map.kakao.com/11252265
102,용산,스타약국,서울 용산구 한강로3가 40-999,,37.5297736038262,126.96474274711599,http://place.map.kakao.com/662584424
103,용산,우리약국,서울 용산구 한강로3가 40-999,02-2012-1507,37.529555382329825,126.96414776382252,http://place.map.kakao.com/13507087
104,용산,종로프라자약국,서울 용산구 한강로3가 40-999,02-2012-1276,37.529834825887185,126.96458885518338,http://place.map.kakao.com/13506903
105,용산,3층파란문약국,서울 용산구 한강로2가 420,02-796-9008,37.527041838966014,126.96498613196073,http://place.map.kakao.com/64603574
106,용산,래미안스타약국,서울 용산구 한강로2가 422,02-2088-3335,37.52881729364106,126.96664835876766,http://place.map.kakao.com/315468281
107,용산,하늘약국,서울 용산구 한강로2가 422,02-3785-2202,37.5288190969221,126.966652883289,http://place.map.kakao.com/412885496
108,용산,우리서울약국,서울 용산구 한강로2가 422,02-3785-1233,37.52887134030677,126.96660081876442,http://place.map.kakao.com/851969461
109,용산,나음약국,서울 용산구 한강로2가 422,02-6402-1155,37.5288190969221,126.966652883289,http://place.map.kakao.com/1851423552
110,용산,2층써밋약국,서울 용산구 한강로2가 420,02-797-8920,37.52705986905942,126.96502006266954,http://place.map.kakao.com/1430235624
111,외대앞,이룸약국,서울 동대문구 이문동 64,02-960-4773,37.60105940697106,127.06834292623795,http://place.map.kakao.com/13512962
112,오류동,태양약국,서울 구로구 오류동 10-1,02-2685-1017,37.4956264878232,126.842317080298,http://place.map.kakao.com/13510089
113,오류동,오류온누리약국,서울 구로구 오류동 39-5,02-2612-7156,37.4960205473317,126.843234489872,http://place.map.kakao.com/8495083
114,오류동,봄약국,서울 구로구 오류동 54-4,02-2617-7773,37.4956898002736,126.84385600696001,http://place.map.kakao.com/716143647
115,오류동,한솔약국,서울 구로구 오류동 34-12,02-2613-5613,37.49667769225703,126.84483552360935,http://place.map.kakao.com/16931877
116,오류동,다나약국,서울 구로구 오류동 55-50,02-2611-3393,37.49621371562664,126.844867016193,http://place.map.kakao.com/16682504
117,오류동,구로미소약국,서울 구로구 오류동 135-73,02-2615-0766,37.4934809260157,126.844153368851,http://place.map.kakao.com/1425759066
118,오류동,구로종로약국,서울 구로구 오류동 41-1,02-2688-0155,37.49569806518467,126.8426154689852,http://place.map.kakao.com/11495711
119,오류동,진솔약국,서울 구로구 오류동 37-7,02-2060-0906,37.496533788585,126.844346166389,http://place.map.kakao.com/13513478
120,오류동,성심약국,서울 구로구 오류동 51-31,02-2687-1489,37.495404446992396,126.84337600008699,http://place.map.kakao.com/10473364
121,오류동,오류중앙약국,서울 구로구 오류동 40-4,02-2625-3338,37.495821815766796,126.84285042236601,http://place.map.kakao.com/16592648
122,영등포,금강온누리약국,서울 영등포구 영등포동3가 9-17,02-2678-5869,37.51713321773457,126.90648518806715,http://place.map.kakao.com/20545915
123,영등포,수범약국,서울 영등포구 영등포동4가 425-37,02-2678-2288,37.51632345374863,126.90565141566036,http://place.map.kakao.com/13511687
124,영등포,대명약국,서울 영등포구 영등포동 618-79,02-844-5433,37.5142990318274,126.906954742478,http://place.map.kakao.com/13508650
125,영등포,W스토어 아름다운약국,서울 영등포구 영등포동3가 10-16,02-3667-5617,37.516962159719796,126.906652811983,http://place.map.kakao.com/2143786727
126,영등포,행복한수약국,서울 영등포구 영등포동3가 10-15,02-2672-2340,37.51687223806113,126.90687915406868,http://place.map.kakao.com/26099163
127,영등포,중앙약국,서울 영등포구 영등포동 618-496,02-2678-2268,37.515689948568394,126.90780702069792,http://place.map.kakao.com/11157739
128,영등포,참약국,서울 영등포구 영등포동 618-264,02-6951-1390,37.5139701343125,126.90577879994801,http://place.map.kakao.com/1224561791
129,영등포,우정약국,서울 영등포구 영등포동4가 425-2,02-2631-7083,37.516536362689536,126.90599275349837,http://place.map.kakao.com/1625183349
130,영등포,나은약국,서울 영등포구 영등포동3가 8-1,02-2678-2380,37.518270221604205,126.906406849531,http://place.map.kakao.com/1287334358
131,신도림,신도림역약국,서울 구로구 신도림동 460-26,02-865-1575,37.5087713176456,126.891081970016,http://place.map.kakao.com/2102820154
132,신도림,플러스약국,서울 구로구 신도림동 337,02-3439-8855,37.50982848696211,126.88849712959801,http://place.map.kakao.com/13334391
133,신도림,신도림좋은약국,서울 구로구 구로동 26-2,,37.50632859116069,126.89195072724466,http://place.map.kakao.com/313994631
134,신도림,라온약국,서울 구로구 구로동 3-25,02-837-9998,37.507044203883794,126.890229441901,http://place.map.kakao.com/1775538771
135,신도림,모스팜약국,서울 구로구 구로동 3-25,02-2111-1222,37.507044203883794,126.890229441901,http://place.map.kakao.com/16561632
136,신도림,현대약국,서울 구로구 신도림동 692,0507-1373-0260,37.5081235187566,126.88821351805099,http://place.map.kakao.com/90505763
137,신도림,건강샘온누리약국,서울 구로구 신도림동 337,02-3439-8373,37.5096623730719,126.888149015939,http://place.map.kakao.com/13507079
138,신도림,햇살약국,서울 구로구 신도림동 338,02-2631-4959,37.5105105720321,126.889482394246,http://place.map.kakao.com/13512414
139,신도림,바른굿모닝약국,서울 구로구 신도림동 338,02-2636-8123,37.51070855957529,126.889233269745,http://place.map.kakao.com/1390718627
140,서울역,서울중앙약국,서울 용산구 동자동 43-205,02-313-4483,37.55361923561954,126.97048737272486,http://place.map.kakao.com/11602516
141,서울역,새평화약국,서울 용산구 동자동 35-73,02-3789-4904,37.55181268283749,126.97410719323071,http://place.map.kakao.com/13503636
142,개봉,정광약국,서울 구로구 개봉동 203-6,02-2687-2983,37.4942827227486,126.8583887012384,http://place.map.kakao.com/9384199
143,개봉,365열린약국,서울 구로구 개봉동 203-8,02-3666-0784,37.49394556813724,126.85824007168976,http://place.map.kakao.com/22482697
144,개봉,가람약국,서울 구로구 개봉동 178-13,02-2614-7645,37.4963028285956,126.859184390427,http://place.map.kakao.com/564189872
145,개봉,좋은약국,서울 구로구 개봉동 173-1,02-2615-6999,37.4954131422226,126.858854728841,http://place.map.kakao.com/8073922
146,개봉,정성약국,서울 구로구 고척동 72-7,02-2060-5132,37.496897997375,126.861901832831,http://place.map.kakao.com/16535589
147,개봉,새하늘약국,서울 구로구 개봉동 481,02-2625-1585,37.493148762493725,126.8579769723533,http://place.map.kakao.com/13295529
148,개봉,맑은약국,서울 구로구 개봉동 415,02-2617-2190,37.4945714502602,126.85872740011988,http://place.map.kakao.com/16646972
149,광운대,수암약국,서울 노원구 월계동 383-16,02-915-8466,37.622616698381,127.059605359163,http://place.map.kakao.com/15297501
150,광운대,다나약국,서울 노원구 월계동 411-53,02-943-8409,37.62289064120806,127.0612809226455,http://place.map.kakao.com/21800070
151,금천구청,한사랑약국,서울 금천구 시흥1동 113-115,02-856-3588,37.455746077026504,126.896091232573,http://place.map.kakao.com/16475720
152,남영,다올약국,서울 용산구 청파동3가 80-6,02-702-7083,37.541902630388606,126.970419573872,http://place.map.kakao.com/1227555545
153,남영,미라클약국,서울 용산구 갈월동 101-49,02-795-6050,37.541504879068775,126.97244741982584,http://place.map.kakao.com/129481169
154,남영,신우성약국,서울 용산구 갈월동 93-29,02-714-5392,37.54208862142795,126.9719991184988,http://place.map.kakao.com/9199436
155,남영,애플약국,서울 용산구 청파동3가 80-7,02-469-1020,37.54167558018623,126.97042645272668,http://place.map.kakao.com/2044014110
156,남영,시티온누리약국,서울 용산구 갈월동 89-9,02-715-7800,37.5434382183148,126.971955501622,http://place.map.kakao.com/1122074036
157,남영,사랑플러스약국,서울 용산구 남영동 127-1,02-790-5392,37.5413807350465,126.973291580102,http://place.map.kakao.com/10442324
158,남영,하이약국,서울 용산구 남영동 120-2,02-792-9248,37.541287084073794,126.973526969562,http://place.map.kakao.com/25974480
159,구일,구일중앙약국,서울 구로구 구로동 642-108,02-866-9155,37.495055102162105,126.87200232563131,http://place.map.kakao.com/23711900
160,구일,온누리한라약국,서울 구로구 구로동 685-154,02-862-0157,37.49569383743419,126.87444835283443,http://place.map.kakao.com/9263462
161,녹천,부광약국,서울 도봉구 창동 38-1,02-902-3654,37.64580385667653,127.05333742774435,http://place.map.kakao.com/13501536
162,구로,아이사랑태평양약국,서울 구로구 구로동 586-5,02-853-3001,37.502185731700365,126.88247386119151,http://place.map.kakao.com/19293923
163,구로,구로엔씨온누리약국,서울 구로구 구로동 573,02-6923-2111,37.5011588838246,126.88277403171699,http://place.map.kakao.com/1383612132
164,구로,스타약국,서울 구로구 구로동 603-9,02-2678-2484,37.50341237695447,126.88105033800392,http://place.map.kakao.com/13502933
165,구로,초지약국,서울 구로구 구로2동 497-5,02-866-4098,37.4999875380269,126.882735150678,http://place.map.kakao.com/10085684
166,구로,사랑약국,서울 구로구 구로동 604-19,02-2633-2636,37.5036389760839,126.879712064116,http://place.map.kakao.com/1871034238
167,구로,대림약국,서울 구로구 신도림동 642,02-2679-3553,37.5045484934761,126.880999904057,http://place.map.kakao.com/13513166
168,도봉,도봉태평양약국,서울 도봉구 도봉동 596-18,02-955-6228,37.67774720737142,127.04476655196257,http://place.map.kakao.com/27310499
169,도봉,혜민약국,서울 도봉구 도봉동 603-7,02-954-1653,37.67433305195631,127.04327843408888,http://place.map.kakao.com/16418278
170,도봉,늘푸른약국,서울 도봉구 도봉동 601-1,02-3493-3823,37.67605367464298,127.04394823559328,http://place.map.kakao.com/8861930
171,도봉산,별약국,서울 도봉구 도봉동 559-31,02-6339-2010,37.6871837702841,127.045503480603,http://place.map.kakao.com/307497429
172,독산,가람약국,서울 금천구 가산동 691,02-2225-0048,37.4667442243771,126.886720867332,http://place.map.kakao.com/607798679
173,독산,봄약국,서울 금천구 가산동 691-3,02-839-0492,37.466279736059796,126.887173723172,http://place.map.kakao.com/1898952049
174,방학,진성온누리약국,서울 도봉구 방학동 703-61,02-3494-5177,37.665294692203105,127.042529675789,http://place.map.kakao.com/16443056
175,방학,지안약국,서울 도봉구 방학동 707,02-6338-6337,37.665756489921996,127.043639544029,http://place.map.kakao.com/1843950351
176,방학,쌍문마이팜약국,서울 도봉구 방학동 704-37,02-990-3040,37.6662073760604,127.04255626505713,http://place.map.kakao.com/9202838
177,방학,우리들약국,서울 도봉구 방학동 682-10,02-956-8208,37.66495616350839,127.041858513321,http://place.map.kakao.com/1322161472
178,방학,메디칼약국,서울 도봉구 방학동 703-17,02-3491-5119,37.6649307759231,127.04230732298001,http://place.map.kakao.com/16443864
179,방학,미소약국,서울 도봉구 방학동 707-7,02-954-3119,37.6648501382357,127.043544941819,http://place.map.kakao.com/2036436318
180,방학,한마음약국,서울 도봉구 방학동 716-5,02-3491-6155,37.66640164700018,127.04586935119232,http://place.map.kakao.com/9616810
181,대방,뉴성모제일약국,서울 영등포구 신길동 1432,02-824-7586,37.513815567336295,126.92667727779877,http://place.map.kakao.com/2076025213
182,대방,정한약국,서울 동작구 대방동 339-15,02-867-5504,37.51288844024792,126.92815312669552,http://place.map.kakao.com/1696635661
183,대방,아름약국,서울 영등포구 신길동 1315,02-845-6546,37.5125995628469,126.924375576206,http://place.map.kakao.com/61068474
184,대방,보생사약국,서울 영등포구 신길동 449-23,02-833-2289,37.51302449960487,126.92246586341015,http://place.map.kakao.com/16041029
185,대방,새서울약국,서울 영등포구 신길동 451-19,02-831-6364,37.51177155751381,126.9230078126474,http://place.map.kakao.com/16090966
186,시청,덕수궁돌담약국,서울 중구 태평로2가 344-3,02-318-3758,37.563679315675,126.9764913073,http://place.map.kakao.com/2127168941
187,시청,청실약국,서울 중구 무교동 32-2,02-3789-6953,37.567277456415326,126.97894642672935,http://place.map.kakao.com/1159684591
188,시청,정원약국,서울 중구 태평로2가 52-1,02-755-5866,37.56372458758413,126.97763447042942,http://place.map.kakao.com/9383505
189,시청,수연약국,서울 중구 태평로2가 340-6,02-777-1578,37.56365405021665,126.97630342686091,http://place.map.kakao.com/7969637
190,시청,명약국,서울 중구 을지로1가 32,02-3789-0624,37.5668153435619,126.979503454314,http://place.map.kakao.com/1275660262
191,신설동,드림약국,서울 동대문구 신설동 103-1,02-2231-9196,37.5747794150692,127.024324976378,http://place.map.kakao.com/8949935
192,신설동,하모니약국,서울 동대문구 신설동 89-20,02-926-8800,37.576663981817056,127.0258029206444,http://place.map.kakao.com/959908065
193,신설동,중앙약국,서울 동대문구 신설동 98-27,02-921-1622,37.5761270042587,127.02573368052299,http://place.map.kakao.com/13503177
194,신설동,동신약국,서울 동대문구 신설동 98-8,02-927-0311,37.5759755205207,127.02626342506201,http://place.map.kakao.com/1987806896
195,신설동,으뜸약국,서울 동대문구 용두동 236-1,02-953-3368,37.577031798221135,127.0287882901837,http://place.map.kakao.com/13314814
196,종로3가,종로센트럴약국,서울 종로구 종로3가 20,02-743-1937,37.5706947212092,126.991772883752,http://place.map.kakao.com/97853138
197,종로3가,신세계약국,서울 종로구 종로3가 123,02-945-2636,37.5701288696742,126.991401664525,http://place.map.kakao.com/16527204
198,종로3가,진약국,서울 종로구 돈의동 103-68,02-765-0473,37.5721650923053,126.991043722696,http://place.map.kakao.com/9428014
199,종로3가,성당약국,서울 종로구 낙원동 210,02-765-4342,37.5715486441064,126.989056044586,http://place.map.kakao.com/22539971
200,종로3가,동남약국,서울 종로구 종로3가 123-2,02-2273-3233,37.570104532240826,126.99125790899643,http://place.map.kakao.com/8906887
201,종로3가,태평양약국,서울 종로구 종로3가 132-1,02-2274-6228,37.570056827437206,126.99193142756191,http://place.map.kakao.com/9189596
202,종로3가,보생당약국,서울 종로구 관수동 17-1,02-2267-8830,37.56938540711443,126.98964157638163,http://place.map.kakao.com/13510615
203,종로3가,정약국,서울 종로구 종로3가 10,02-764-6024,37.5706081272171,126.99046434411001,http://place.map.kakao.com/439049127
204,종로3가,국일약국,서울 종로구 관철동 5-1,02-2275-7225,37.5695700067744,126.988512999424,http://place.map.kakao.com/10133800
205,종로3가,다나약국,서울 종로구 종로3가 130,02-2263-9293,37.57013251012128,126.99191783592869,http://place.map.kakao.com/22297932
206,종로3가,대흥사약국,서울 종로구 봉익동 21,02-764-4548,37.572484128297056,126.9922254834512,http://place.map.kakao.com/13501518
207,종로3가,종로성지약국,서울 종로구 묘동 20-5,02-511-8283,37.57114163011581,126.99199470091352,http://place.map.kakao.com/58075430
