,역명,이름,주소,전화번호,위도,경도,링크
106,용산,CU 용산앰버서더호텔점,서울 용산구 한강로3가 40-969,,37.5318381500473,126.96294967461,http://place.map.kakao.com/1480679563
107,용산,CU 용산푸르지오써밋점,서울 용산구 한강로2가 420,02-749-2719,37.52730780348171,126.96556071225493,http://place.map.kakao.com/993719144
108,용산,세븐일레븐 용산아이파크몰점,서울 용산구 한강로3가 40-999,02-2012-1313,37.52885812128589,126.964525962332,http://place.map.kakao.com/19429253
109,용산,CU 용산역점,서울 용산구 한강로2가 2-196,02-3785-3777,37.53036180707,126.96735250486506,http://place.map.kakao.com/19198907
110,용산,세븐일레븐 푸르지오써밋점,서울 용산구 한강로2가 420,070-8884-6486,37.5270535908227,126.96511735778299,http://place.map.kakao.com/970993794
111,용산,이마트24 용산센트럴점,서울 용산구 한강로2가 422,02-6916-1500,37.52950497223372,126.96741623343969,http://place.map.kakao.com/51263380
112,용산,GS25 나인트리로카우스점,서울 용산구 한강로3가 40-708,1644-5425,37.527639913596,126.96434892303499,http://place.map.kakao.com/65239433
113,용산,스토리웨이 용산전철역점,서울 용산구 한강로3가 40-999,,37.5297699998206,126.964742748813,http://place.map.kakao.com/1644798737
114,외대앞,CU 신이문역점,서울 동대문구 이문동 108-45,02-969-8532,37.598674957119705,127.067522028796,http://place.map.kakao.com/16327505
115,외대앞,이마트24 외대이문점,서울 동대문구 이문동 120-36,02-960-5189,37.5973861899665,127.06493453501001,http://place.map.kakao.com/27259945
116,외대앞,GS25 이문쌍용점,서울 동대문구 이문동 64,,37.600972064017675,127.06825112010813,http://place.map.kakao.com/27498749
117,외대앞,CU 이문행복점,서울 동대문구 이문동 165-45,02-960-5216,37.6017321511221,127.065690248415,http://place.map.kakao.com/2130313987
118,오류동,GS25 골든타워점,서울 구로구 오류동 59-20,1644-5425,37.49648516277675,126.84574172649825,http://place.map.kakao.com/1669399675
119,오류동,GS25 구로코업점,서울 구로구 오류동 55-42,,37.495856989537394,126.844922034058,http://place.map.kakao.com/23188454
120,오류동,CU 오류현대점,서울 구로구 오류동 46-1,02-2066-2287,37.49483275182367,126.84168096821313,http://place.map.kakao.com/16907308
121,오류동,GS25 오류시장1호점,서울 구로구 오류동 38-1,1644-5425,37.496874918387974,126.84407970908451,http://place.map.kakao.com/1895955473
122,오류동,CU 오류칸타빌점,서울 구로구 오류동 56-41,02-2625-2985,37.4959918642266,126.846088776572,http://place.map.kakao.com/1053007740
123,오류동,CU 베르누이호텔점,서울 구로구 오류동 31-277,,37.497433322228,126.845972732607,http://place.map.kakao.com/1121303376
124,오류동,CU 오류주민센터점,서울 구로구 오류동 34-3,,37.49679968238095,126.8451055436128,http://place.map.kakao.com/116218003
125,오류동,CU 오류행복점,서울 구로구 오류동 33-84,,37.496936374934,126.84628586758001,http://place.map.kakao.com/1318256744
126,오류동,GS25 오류동역점,서울 구로구 오류동 138-27,,37.493912117884605,126.845916639164,http://place.map.kakao.com/25757579
127,오류동,GS25 오류팰리스점,서울 구로구 오류동 33-33,02-2615-0275,37.4971394084601,126.84721727348601,http://place.map.kakao.com/12296633
128,오류동,미니스톱 오류역점,서울 구로구 오류동 51-38,1577-9621,37.49540480050661,126.84364287424124,http://place.map.kakao.com/26903790
129,오류동,세븐일레븐 오류역점,서울 구로구 오류동 54-9,,37.4954808675895,126.843932207359,http://place.map.kakao.com/20884870
130,오류동,이마트24 SMART오류솔하임점,서울 구로구 오류동 9-231,02-6916-1500,37.4956122697492,126.841791274742,http://place.map.kakao.com/1352317632
131,오류동,GS25 구로성우점,서울 구로구 오류동 46-1,02-2060-0253,37.49495565773678,126.84195662860829,http://place.map.kakao.com/12296731
132,오류동,GS25 오류로얄점,서울 구로구 오류동 137-19,,37.4927201624474,126.84391533616301,http://place.map.kakao.com/27498258
133,오류동,세븐일레븐 오류은서점,서울 구로구 오류동 64-28,,37.495813855346896,126.847083143238,http://place.map.kakao.com/1446470748
134,오류동,스토리웨이 오류동맞이방편의점,서울 구로구 오류동 66,070-7092-7136,37.4943601166096,126.84469218227801,http://place.map.kakao.com/120310657
135,영등포,이마트24 신세계영등포제일점,서울 영등포구 영등포동4가 432-12,070-7700-9887,37.5167669292121,126.905879349391,http://place.map.kakao.com/27260182
136,영등포,GS25 영등포본점,서울 영등포구 영등포동3가 10-11,02-2677-0544,37.5168183631781,126.907114500125,http://place.map.kakao.com/12297294
137,영등포,GS25 영등포영달점,서울 영등포구 영등포동4가 428-13,02-2678-2575,37.5162936560044,126.904450180753,http://place.map.kakao.com/27498417
138,영등포,CU 영등포마사회점,서울 영등포구 영등포동3가 18,02-2637-0565,37.5181299622588,126.906782572941,http://place.map.kakao.com/19199330
139,영등포,GS25 영등포역점,서울 영등포구 영등포동 618-88,,37.5159239542157,126.906337387067,http://place.map.kakao.com/25766237
140,영등포,이마트24 영등포점,서울 영등포구 영등포동3가 10,02-2678-0952,37.517172457800996,126.90826783926,http://place.map.kakao.com/1038214349
141,영등포,CU 영등포달빛점,서울 영등포구 영등포동 618-68,02-833-7514,37.5141334928264,126.907267134089,http://place.map.kakao.com/754443496
142,영등포,이마트24 영등포공원점,서울 영등포구 영등포동 618-11,02-832-3047,37.515436083439795,126.909251784375,http://place.map.kakao.com/1548232965
143,영등포,GS25 영등포고가점,서울 영등포구 영등포동 618-372,02-831-4729,37.5144370105418,126.908266663001,http://place.map.kakao.com/12127500
144,영등포,세븐일레븐 영등포역점,서울 영등포구 영등포동 618-234,02-2679-0717,37.514912708348,126.908225360399,http://place.map.kakao.com/18116271
145,영등포,세븐일레븐 영등포역사점,서울 영등포구 영등포동 618-496,,37.5159400226611,126.90728978376309,http://place.map.kakao.com/1140600583
146,영등포,세븐일레븐 영등포메인점,서울 영등포구 영등포동3가 11,,37.517519208109704,126.90925831111299,http://place.map.kakao.com/19423775
147,영등포,GS25 R영등포4점,서울 영등포구 영등포동3가 18,1644-5425,37.5181842897242,126.907121856418,http://place.map.kakao.com/1003302520
148,영등포,세븐일레븐 영등포본점,서울 영등포구 영등포동3가 9-13,,37.517637622108616,126.90628660528827,http://place.map.kakao.com/12149892
149,영등포,세븐일레븐 영등포2호점,서울 영등포구 영등포동3가 21-3,1577-0711,37.51761157271915,126.90753091556697,http://place.map.kakao.com/7949990
150,영등포,CU 현대영등포현대셀프점,서울 영등포구 영등포동 426-90,,37.515327806992005,126.90448308372801,http://place.map.kakao.com/502589022
151,영등포,세븐일레븐 영등포은서점,서울 영등포구 영등포동1가 143-3,070-8806-2508,37.51694592163207,126.90893549595188,http://place.map.kakao.com/1487103633
152,영등포,세븐일레븐 영등포영일점,서울 영등포구 영등포동 618-216,02-843-8266,37.5141939897186,126.906289780227,http://place.map.kakao.com/13119859
153,영등포,GS25 R영등포6점,서울 영등포구 영등포동3가 18,1644-5425,37.518168908615706,126.90704043124501,http://place.map.kakao.com/1481992890
154,영등포,GS25 R영등포8점,서울 영등포구 영등포동3가 18,1644-5425,37.518176999827496,126.90701779780599,http://place.map.kakao.com/46769955
155,영등포,이마트24 신세계영등포점,서울 영등포구 영등포동4가 434-5,,37.5171703254371,126.905562119379,http://place.map.kakao.com/27260486
156,영등포,편의점사랑 영등포3가점,서울 영등포구 영등포동3가 17-6,,37.5183792717424,126.907587658085,http://place.map.kakao.com/27340088
157,영등포,스토리웨이,서울 영등포구 영등포동 618-496,,37.5156691168329,126.907667917059,http://place.map.kakao.com/1812350588
158,영등포,스토리웨이 영등포맞이방,서울 영등포구 영등포동 618-496,,37.5156691168329,126.907667917059,http://place.map.kakao.com/1969136254
159,신이문,GS25 이문사랑점,서울 동대문구 이문동 209-7,02-6232-2727,37.605566428821795,127.066291576022,http://place.map.kakao.com/20038274
160,신이문,세븐일레븐 신이문역점,서울 동대문구 이문동 217-28,1577-0711,37.603392819879296,127.067037070336,http://place.map.kakao.com/466047898
161,신이문,스토리웨이,서울 동대문구 이문동 7,,37.60284915790806,127.06767641735131,http://place.map.kakao.com/2033138064
162,신도림,GS25 디큐브시티점,서울 구로구 신도림동 692,,37.5087948038603,126.889208952964,http://place.map.kakao.com/1367567630
163,신도림,GS25 구로미래점,서울 구로구 신도림동 337,,37.509518169753704,126.888103989542,http://place.map.kakao.com/12296587
164,신도림,GS25 테크노마트점,서울 구로구 구로동 3-25,,37.507058649362,126.890261088809,http://place.map.kakao.com/12296686
165,신도림,GS25 S2신도림역점,서울 구로구 신도림동 460-26,1644-5425,37.50890927536144,126.89119487257423,http://place.map.kakao.com/76511238
166,신도림,세븐일레븐 신도림미래사랑점,서울 구로구 신도림동 337,02-3439-7511,37.509659048220335,126.88844422269501,http://place.map.kakao.com/8381836
167,신도림,세븐일레븐 M신도림역점,서울 구로구 신도림동 460-26,,37.508770415599535,126.8910808402991,http://place.map.kakao.com/18115442
168,신도림,세븐일레븐 신도림미래사랑점4,서울 구로구 신도림동 365-4,,37.5089376577871,126.88782436052601,http://place.map.kakao.com/1543099569
169,신도림,로그인 신도림역점,서울 영등포구 문래동1가 97-7,02-2633-5119,37.510826530490704,126.89208788832899,http://place.map.kakao.com/24309810
170,신도림,원타임,서울 구로구 신도림동 338,02-2633-8959,37.5104961305856,126.88945527024201,http://place.map.kakao.com/15966112
171,서울역,GS25 서울역점,서울 용산구 동자동 43-120,,37.554048557232754,126.97233189463572,http://place.map.kakao.com/21544343
172,서울역,이마트24 게이트웨이점,서울 용산구 동자동 12,02-772-9960,37.553461388771,126.973563405144,http://place.map.kakao.com/1172569868
173,서울역,CU 트윈시티남산타워점,서울 용산구 동자동 56,02-774-7068,37.55074196154827,126.97262055923528,http://place.map.kakao.com/26896332
174,서울역,GS25 S서울역2호점,서울 용산구 동자동 43-205,,37.55305502133428,126.96973841155365,http://place.map.kakao.com/17056294
175,서울역,CU 용산아스테리움점,서울 용산구 동자동 45,02-755-4043,37.55096741756529,126.97352580941497,http://place.map.kakao.com/24893295
176,서울역,GS25 S서울역1호점,서울 용산구 동자동 43-205,,37.55356225639144,126.969634089592,http://place.map.kakao.com/1938884771
177,서울역,세븐일레븐 용산동자점,서울 용산구 동자동 35-144,,37.5520847822745,126.97409804563499,http://place.map.kakao.com/1842888614
178,서울역,CU 용산승리점,서울 용산구 서계동 82,02-715-5945,37.551595252297886,126.96915053061971,http://place.map.kakao.com/1078264513
179,서울역,스토리웨이 서울역1호점,서울 중구 봉래동2가 122-11,,37.5545716569602,126.970755214851,http://place.map.kakao.com/1655229270
180,서울역,"스토리웨이 서울역5,6북홈점",서울 중구 봉래동2가 122-11,,37.5547896790231,126.97067704072398,http://place.map.kakao.com/1602909374
181,서울역,스토리웨이,서울 중구 봉래동2가 122-11,,37.554680638608495,126.97059786291099,http://place.map.kakao.com/1974241085
182,서울역,스토리웨이 서울역 지하통로점,서울 용산구 동자동 43-205,,37.5523949231532,126.97106841113899,http://place.map.kakao.com/1639259324
183,개봉,GS25 개봉으뜸점,서울 구로구 개봉동 181-5,,37.4950493363957,126.859022774968,http://place.map.kakao.com/27498296
184,개봉,CU 개봉북부점,서울 구로구 개봉동 493,070-7500-8508,37.4953206581594,126.856873697948,http://place.map.kakao.com/153512230
185,개봉,GS25 개봉역점,서울 구로구 개봉동 407-18,02-2682-2611,37.493268546638,126.85868688404899,http://place.map.kakao.com/25757401
186,개봉,GS25 개봉한마을점,서울 구로구 개봉동 476,02-2611-1020,37.49454472645729,126.86203620951001,http://place.map.kakao.com/27498304
187,개봉,CU 개봉남부점,서울 구로구 개봉동 203-9,,37.49390589273711,126.85821413820057,http://place.map.kakao.com/280966810
188,개봉,세븐일레븐 개봉역점,서울 구로구 개봉동 203-2,,37.4944683174194,126.858378173506,http://place.map.kakao.com/1202229699
189,개봉,SW365무인편의점할인마켓 개봉역점,서울 구로구 개봉동 170-43,,37.49638523087207,126.85727424559778,http://place.map.kakao.com/1385585003
190,광운대,CU 월계서광점,서울 노원구 월계동 922,,37.62368833081725,127.06407837960265,http://place.map.kakao.com/719575551
191,광운대,이마트24 광운대역점,서울 노원구 월계동 414-2,02-6010-1032,37.623221352147,127.06118717503401,http://place.map.kakao.com/25406408
192,광운대,GS25 월계성북역점,서울 노원구 월계동 410-7,,37.62294498095257,127.06073837717676,http://place.map.kakao.com/17056467
193,광운대,GS25 광운타운점,서울 노원구 월계동 375-2,,37.624350024722,127.059946576322,http://place.map.kakao.com/1432328794
194,광운대,세븐일레븐 성북역점,서울 노원구 월계동 379-50,,37.623700361506536,127.06004800368336,http://place.map.kakao.com/16850795
195,광운대,세븐일레븐 광운대후문점,서울 노원구 월계동 411-13,,37.621242831844896,127.061094935049,http://place.map.kakao.com/13056471
196,광운대,스토리웨이,서울 노원구 월계동 85,,37.6236870074235,127.061485474466,http://place.map.kakao.com/2121182301
197,광운대,25시편의점,서울 노원구 월계동 380-1,,37.6239748017865,127.06075280833099,http://place.map.kakao.com/9574152
198,금천구청,CU 금천롯데캐슬2차점,서울 금천구 독산동 1150,02-805-4520,37.457845407601525,126.89403012341957,http://place.map.kakao.com/855252226
199,금천구청,GS25 독산골드파크점,서울 금천구 독산동 1150,,37.458352074291426,126.89436283761721,http://place.map.kakao.com/121863949
200,남영,CU 청파아세아점,서울 용산구 청파동3가 82-1,,37.5418916266339,126.969663717105,http://place.map.kakao.com/801036680
